Timestamp,Pressure(mbar),Temperature(deg C),Depth(m),Altitude( m above mean sea level),Sec
2021-09-28 0:56:48,13516.3,3.8,-127.88,-28231.96,1542
2021-09-28 0:56:49,13499.5,3.81,-127.71,-28214.8,1543
2021-09-28 0:56:50,13487,3.8,-127.58,-28202.02,1544
2021-09-28 0:56:51,13478.4,3.81,-127.49,-28193.21,1545
2021-09-28 0:56:52,13475.3,3.81,-127.46,-28190.04,1546
2021-09-28 0:56:53,13485.1,3.81,-127.56,-28200.08,1547
2021-09-28 0:56:54,13493.9,3.81,-127.65,-28209.07,1548
2021-09-28 0:56:55,13497.9,3.81,-127.69,-28213.17,1549
2021-09-28 0:56:56,13500.1,3.81,-127.72,-28215.42,1550
2021-09-28 0:56:57,13499.4,3.81,-127.71,-28214.7,1551
2021-09-28 0:56:58,13490.5,3.81,-127.62,-28205.59,1552
2021-09-28 0:56:59,13481.3,3.81,-127.52,-28196.19,1553
2021-09-28 0:57:00,13479.7,3.81,-127.51,-28194.55,1554
2021-09-28 0:57:01,13489.5,3.8,-127.61,-28204.58,1555
2021-09-28 0:57:02,13495.3,3.81,-127.67,-28210.5,1556
2021-09-28 0:57:03,13495.1,3.81,-127.66,-28210.3,1557
2021-09-28 0:57:04,13491.9,3.8,-127.63,-28207.03,1558
2021-09-28 0:57:05,13500,3.81,-127.72,-28215.3,1559
2021-09-28 0:57:06,13513.5,3.81,-127.85,-28229.1,1560
2021-09-28 0:57:07,13536.4,3.81,-128.09,-28252.48,1561
2021-09-28 0:57:08,13543.5,3.81,-128.16,-28259.72,1562
2021-09-28 0:57:09,13535.2,3.81,-128.08,-28251.26,1563
2021-09-28 0:57:10,13540.9,3.81,-128.13,-28257.07,1564
2021-09-28 0:57:11,13547.7,3.81,-128.2,-28264,1565
2021-09-28 0:57:12,13554,3.81,-128.27,-28270.43,1566
2021-09-28 0:57:13,13558,3.81,-128.31,-28274.5,1567
2021-09-28 0:57:14,13563.5,3.81,-128.36,-28280.1,1568
2021-09-28 0:57:15,13568.4,3.81,-128.41,-28285.09,1569
2021-09-28 0:57:16,13571.6,3.81,-128.45,-28288.35,1570
2021-09-28 0:57:17,13571.2,3.8,-128.44,-28287.94,1571
2021-09-28 0:57:18,13569.7,3.81,-128.43,-28286.42,1572
2021-09-28 0:57:19,13577.7,3.81,-128.51,-28294.56,1573
2021-09-28 0:57:20,13586.9,3.81,-128.6,-28303.92,1574
2021-09-28 0:57:21,13592.3,3.81,-128.66,-28309.4,1575
2021-09-28 0:57:22,13597.2,3.81,-128.71,-28314.38,1576
2021-09-28 0:57:23,13601.5,3.81,-128.75,-28318.75,1577
2021-09-28 0:57:24,13603.8,3.81,-128.78,-28321.09,1578
2021-09-28 0:57:25,13606.7,3.81,-128.81,-28324.03,1579
2021-09-28 0:57:26,13611.4,3.81,-128.85,-28328.8,1580
2021-09-28 0:57:27,13613.9,3.81,-128.88,-28331.35,1581
2021-09-28 0:57:28,13621.6,3.81,-128.96,-28339.16,1582
2021-09-28 0:57:29,13629.9,3.81,-129.04,-28347.59,1583
2021-09-28 0:57:30,13633,3.81,-129.08,-28350.73,1584
2021-09-28 0:57:31,13631.9,3.81,-129.06,-28349.62,1585
2021-09-28 0:57:32,13637.6,3.81,-129.12,-28355.4,1586
2021-09-28 0:57:33,13645,3.81,-129.2,-28362.9,1587
2021-09-28 0:57:34,13649.8,3.81,-129.25,-28367.76,1588
2021-09-28 0:57:35,13651.6,3.81,-129.27,-28369.58,1589
2021-09-28 0:57:36,13653.6,3.81,-129.29,-28371.61,1590
2021-09-28 0:57:37,13654,3.81,-129.29,-28372.02,1591
2021-09-28 0:57:38,13651.8,3.81,-129.27,-28369.78,1592
2021-09-28 0:57:40,13664.5,3.81,-129.4,-28382.65,1593
2021-09-28 0:57:41,13680.3,3.81,-129.56,-28398.63,1594
2021-09-28 0:57:42,13676.7,3.81,-129.52,-28394.98,1595
2021-09-28 0:57:43,13672.4,3.81,-129.48,-28390.64,1596
2021-09-28 0:57:44,13678.2,3.81,-129.54,-28396.5,1597
2021-09-28 0:57:45,13680.7,3.81,-129.56,-28399.03,1598
2021-09-28 0:57:46,13679.1,3.81,-129.55,-28397.42,1599
2021-09-28 0:57:47,13682.5,3.81,-129.58,-28400.86,1600
2021-09-28 0:57:48,13688.7,3.81,-129.65,-28407.12,1601
2021-09-28 0:57:49,13691.7,3.81,-129.68,-28410.15,1602
2021-09-28 0:57:50,13694.2,3.81,-129.7,-28412.68,1603
2021-09-28 0:57:51,13699.1,3.81,-129.75,-28417.63,1604
2021-09-28 0:57:52,13703.6,3.81,-129.8,-28422.17,1605
2021-09-28 0:57:53,13710.9,3.81,-129.87,-28429.54,1606
2021-09-28 0:57:54,13716.7,3.81,-129.93,-28435.4,1607
2021-09-28 0:57:55,13717.2,3.81,-129.94,-28435.91,1608
2021-09-28 0:57:56,13715.1,3.81,-129.92,-28433.79,1609
2021-09-28 0:57:57,13716.5,3.81,-129.93,-28435.2,1610
2021-09-28 0:57:58,13720.5,3.81,-129.97,-28439.23,1611
2021-09-28 0:57:59,13722.5,3.81,-129.99,-28441.26,1612
2021-09-28 0:58:00,13724.8,3.81,-130.01,-28443.58,1613
2021-09-28 0:58:01,13726.4,3.81,-130.03,-28445.2,1614
2021-09-28 0:58:02,13727.8,3.81,-130.05,-28446.61,1615
2021-09-28 0:58:03,13726.8,3.81,-130.03,-28445.59,1616
2021-09-28 0:58:04,13729,3.81,-130.06,-28447.8,1617
2021-09-28 0:58:05,13731,3.81,-130.08,-28449.82,1618
2021-09-28 0:58:06,13731.7,3.81,-130.08,-28450.54,1619
2021-09-28 0:58:07,13731,3.81,-130.08,-28449.82,1620
2021-09-28 0:58:08,13731.5,3.81,-130.08,-28450.33,1621
2021-09-28 0:58:09,13733.5,3.81,-130.1,-28452.34,1622
2021-09-28 0:58:10,13731.8,3.81,-130.09,-28450.63,1623
2021-09-28 0:58:11,13729,3.81,-130.06,-28447.8,1624
2021-09-28 0:58:12,13728.5,3.81,-130.05,-28447.3,1625
2021-09-28 0:58:13,13729.8,3.81,-130.07,-28448.62,1626
2021-09-28 0:58:14,13729.8,3.81,-130.07,-28448.62,1627
2021-09-28 0:58:15,13737.4,3.81,-130.14,-28456.28,1628
2021-09-28 0:58:16,13743.3,3.81,-130.2,-28462.22,1629
2021-09-28 0:58:17,13743.8,3.81,-130.21,-28462.73,1630
2021-09-28 0:58:18,13740.5,3.81,-130.17,-28459.4,1631
2021-09-28 0:58:19,13730.5,3.81,-130.07,-28449.32,1632
2021-09-28 0:58:20,13704.2,3.81,-129.8,-28422.78,1633
2021-09-28 0:58:21,13676.4,3.81,-129.52,-28394.69,1634
2021-09-28 0:58:22,13649.7,3.8,-129.25,-28367.66,1635
2021-09-28 0:58:23,13626.3,3.81,-129.01,-28343.94,1636
2021-09-28 0:58:24,13602.2,3.8,-128.76,-28319.47,1637
2021-09-28 0:58:25,13582,3.8,-128.55,-28298.93,1638
2021-09-28 0:58:26,13557.2,3.8,-128.3,-28273.69,1639
2021-09-28 0:58:27,13536.5,3.8,-128.09,-28252.58,1640
2021-09-28 0:58:28,13534.6,3.8,-128.07,-28250.64,1641
2021-09-28 0:58:29,13531.9,3.79,-128.04,-28247.89,1642
2021-09-28 0:58:30,13523.4,3.8,-127.95,-28239.22,1643
2021-09-28 0:58:31,13520,3.8,-127.92,-28235.74,1644
2021-09-28 0:58:32,13506.9,3.8,-127.79,-28222.37,1645
2021-09-28 0:58:33,13497,3.8,-127.68,-28212.24,1646
2021-09-28 0:58:34,13487.6,3.8,-127.59,-28202.63,1647
2021-09-28 0:58:35,13481.8,3.79,-127.53,-28196.7,1648
2021-09-28 0:58:36,13479.2,3.8,-127.5,-28194.04,1649
2021-09-28 0:58:37,13465.9,3.79,-127.37,-28180.43,1650
2021-09-28 0:58:38,13439.6,3.8,-127.1,-28153.46,1651
2021-09-28 0:58:39,13407.2,3.79,-126.77,-28120.19,1652
2021-09-28 0:58:40,13373.2,3.79,-126.42,-28085.2,1653
2021-09-28 0:58:41,13345.1,3.79,-126.13,-28056.23,1654
2021-09-28 0:58:42,13313.2,3.78,-125.8,-28023.28,1655
2021-09-28 0:58:43,13279.7,3.78,-125.46,-27988.61,1656
2021-09-28 0:58:44,13249.7,3.78,-125.16,-27957.51,1657
2021-09-28 0:58:45,13221.1,3.78,-124.86,-27927.8,1658
2021-09-28 0:58:46,13192.8,3.77,-124.57,-27898.36,1659
2021-09-28 0:58:47,13159.8,3.78,-124.24,-27863.95,1660
2021-09-28 0:58:48,13127.8,3.77,-123.91,-27830.53,1661
2021-09-28 0:58:50,13101.6,3.77,-123.64,-27803.11,1662
2021-09-28 0:58:51,13070.9,3.77,-123.33,-27770.91,1663
2021-09-28 0:58:52,13041.1,3.77,-123.02,-27739.62,1664
2021-09-28 0:58:53,13014.9,3.76,-122.75,-27712.06,1665
2021-09-28 0:58:54,12985.2,3.76,-122.45,-27680.76,1666
2021-09-28 0:58:55,12960.2,3.76,-122.19,-27654.36,1667
2021-09-28 0:58:56,12931.1,3.76,-121.9,-27623.58,1668
2021-09-28 0:58:57,12901.2,3.76,-121.59,-27591.91,1669
2021-09-28 0:58:58,12872.5,3.76,-121.3,-27561.45,1670
2021-09-28 0:58:59,12841.8,3.76,-120.98,-27528.8,1671
2021-09-28 0:59:00,12815.3,3.76,-120.71,-27500.57,1672
2021-09-28 0:59:01,12786.6,3.75,-120.42,-27469.94,1673
2021-09-28 0:59:02,12754.8,3.75,-120.09,-27435.94,1674
2021-09-28 0:59:03,12722.3,3.75,-119.76,-27401.13,1675
2021-09-28 0:59:04,12696.8,3.75,-119.5,-27373.75,1676
2021-09-28 0:59:05,12662.7,3.74,-119.15,-27337.08,1677
2021-09-28 0:59:06,12632.2,3.74,-118.84,-27304.2,1678
2021-09-28 0:59:07,12603.8,3.74,-118.55,-27273.54,1679
2021-09-28 0:59:08,12572.2,3.74,-118.23,-27239.36,1680
2021-09-28 0:59:09,12541.2,3.73,-117.91,-27205.75,1681
2021-09-28 0:59:10,12505.8,3.73,-117.55,-27167.3,1682
2021-09-28 0:59:11,12475.7,3.73,-117.24,-27134.54,1683
2021-09-28 0:59:12,12442.9,3.73,-116.9,-27098.75,1684
2021-09-28 0:59:13,12410.9,3.72,-116.58,-27063.78,1685
2021-09-28 0:59:14,12379.3,3.72,-116.25,-27029.16,1686
2021-09-28 0:59:15,12347.7,3.72,-115.93,-26994.48,1687
2021-09-28 0:59:16,12314.7,3.72,-115.59,-26958.17,1688
2021-09-28 0:59:17,12284.7,3.71,-115.29,-26925.1,1689
2021-09-28 0:59:18,12257.3,3.71,-115,-26894.85,1690
2021-09-28 0:59:19,12221.7,3.71,-114.64,-26855.45,1691
2021-09-28 0:59:20,12191.5,3.71,-114.33,-26821.96,1692
2021-09-28 0:59:21,12162.6,3.71,-114.04,-26789.84,1693
2021-09-28 0:59:22,12134.8,3.71,-113.75,-26758.88,1694
2021-09-28 0:59:23,12105.5,3.71,-113.45,-26726.21,1695
2021-09-28 0:59:24,12077.2,3.7,-113.16,-26694.58,1696
2021-09-28 0:59:25,12051.3,3.7,-112.9,-26665.57,1697
2021-09-28 0:59:26,12021.5,3.7,-112.59,-26632.15,1698
2021-09-28 0:59:27,11994.7,3.7,-112.32,-26602.02,1699
2021-09-28 0:59:28,11964.2,3.7,-112.01,-26567.69,1700
2021-09-28 0:59:29,11933.9,3.7,-111.7,-26533.5,1701
2021-09-28 0:59:30,11905.6,3.7,-111.41,-26501.49,1702
2021-09-28 0:59:31,11876.5,3.69,-111.11,-26468.53,1703
2021-09-28 0:59:32,11848.5,3.69,-110.82,-26436.75,1704
2021-09-28 0:59:33,11821.6,3.7,-110.55,-26406.16,1705
2021-09-28 0:59:34,11790.7,3.69,-110.23,-26370.95,1706
2021-09-28 0:59:35,11762.5,3.69,-109.94,-26338.75,1707
2021-09-28 0:59:36,11735,3.69,-109.66,-26307.3,1708
2021-09-28 0:59:37,11704.4,3.69,-109.35,-26272.21,1709
2021-09-28 0:59:38,11672.5,3.69,-109.02,-26235.58,1710
2021-09-28 0:59:39,11645,3.69,-108.74,-26203.92,1711
2021-09-28 0:59:40,11618.8,3.68,-108.47,-26173.7,1712
2021-09-28 0:59:41,11589,3.68,-108.17,-26139.27,1713
2021-09-28 0:59:42,11560.4,3.69,-107.88,-26106.16,1714
2021-09-28 0:59:43,11530.9,3.68,-107.58,-26071.93,1715
2021-09-28 0:59:44,11500.4,3.68,-107.26,-26036.47,1716
2021-09-28 0:59:45,11472.9,3.68,-106.98,-26004.43,1717
2021-09-28 0:59:46,11442.2,3.68,-106.67,-25968.6,1718
2021-09-28 0:59:47,11415.8,3.68,-106.4,-25937.71,1719
2021-09-28 0:59:48,11384.6,3.68,-106.08,-25901.13,1720
2021-09-28 0:59:49,11353.3,3.67,-105.76,-25864.36,1721
2021-09-28 0:59:50,11322.6,3.67,-105.44,-25828.21,1722
2021-09-28 0:59:51,11294.2,3.68,-105.15,-25794.71,1723
2021-09-28 0:59:52,11262.5,3.68,-104.83,-25757.23,1724
2021-09-28 0:59:53,11232.4,3.67,-104.52,-25721.56,1725
2021-09-28 0:59:54,11202.8,3.67,-104.22,-25686.41,1726
2021-09-28 0:59:55,11172.2,3.67,-103.91,-25649.99,1727
2021-09-28 0:59:56,11140.9,3.66,-103.59,-25612.64,1728
2021-09-28 0:59:57,11111,3.66,-103.28,-25576.91,1729
2021-09-28 0:59:58,11079.4,3.66,-102.96,-25539.04,1730
2021-09-28 1:00:00,11047.9,3.67,-102.64,-25501.21,1731
2021-09-28 1:00:01,11018.7,3.66,-102.34,-25466.06,1732
2021-09-28 1:00:02,10986.3,3.66,-102.01,-25426.97,1733
2021-09-28 1:00:03,10955.5,3.66,-101.69,-25389.74,1734
2021-09-28 1:00:04,10922.9,3.66,-101.36,-25350.21,1735
2021-09-28 1:00:05,10884.2,3.66,-100.96,-25303.2,1736
2021-09-28 1:00:06,10852,3.66,-100.63,-25263.96,1737
2021-09-28 1:00:07,10818.4,3.65,-100.29,-25222.91,1738
2021-09-28 1:00:08,10781.9,3.66,-99.91,-25178.22,1739
2021-09-28 1:00:09,10749.1,3.66,-99.58,-25137.95,1740
2021-09-28 1:00:10,10717.8,3.65,-99.26,-25099.42,1741
2021-09-28 1:00:11,10684.3,3.65,-98.92,-25058.08,1742
2021-09-28 1:00:12,10654.7,3.65,-98.61,-25021.47,1743
2021-09-28 1:00:13,10621,3.65,-98.27,-24979.7,1744
2021-09-28 1:00:14,10583.9,3.65,-97.89,-24933.58,1745
2021-09-28 1:00:15,10555.4,3.65,-97.6,-24898.06,1746
2021-09-28 1:00:16,10520.9,3.64,-97.25,-24854.96,1747
2021-09-28 1:00:17,10487.1,3.64,-96.9,-24812.63,1748
2021-09-28 1:00:18,10459.2,3.64,-96.61,-24777.6,1749
2021-09-28 1:00:19,10424.9,3.64,-96.26,-24734.44,1750
2021-09-28 1:00:20,10389.7,3.64,-95.9,-24690.01,1751
2021-09-28 1:00:21,10361.7,3.64,-95.62,-24654.59,1752
2021-09-28 1:00:22,10329,3.64,-95.28,-24613.13,1753
2021-09-28 1:00:23,10294.3,3.64,-94.93,-24569.01,1754
2021-09-28 1:00:24,10267.5,3.64,-94.65,-24534.86,1755
2021-09-28 1:00:25,10241.1,3.64,-94.38,-24501.13,1756
2021-09-28 1:00:26,10209.4,3.64,-94.06,-24460.56,1757
2021-09-28 1:00:27,10179,3.64,-93.75,-24421.54,1758
2021-09-28 1:00:28,10152.8,3.64,-93.48,-24387.85,1759
2021-09-28 1:00:29,10121.9,3.63,-93.16,-24348.02,1760
2021-09-28 1:00:30,10093.9,3.64,-92.88,-24311.84,1761
2021-09-28 1:00:31,10063.6,3.62,-92.57,-24272.59,1762
2021-09-28 1:00:32,10035.2,3.63,-92.28,-24235.72,1763
2021-09-28 1:00:33,10004.9,3.62,-91.97,-24196.29,1764
2021-09-28 1:00:34,9977.7,3.62,-91.69,-24160.82,1765
2021-09-28 1:00:35,9951.4,3.62,-91.42,-24126.44,1766
2021-09-28 1:00:36,9924.9,3.62,-91.15,-24091.73,1767
2021-09-28 1:00:37,9894.7,3.62,-90.84,-24052.07,1768
2021-09-28 1:00:38,9868.4,3.62,-90.57,-24017.46,1769
2021-09-28 1:00:39,9843.9,3.62,-90.32,-23985.15,1770
2021-09-28 1:00:40,9809.7,3.62,-89.97,-23939.94,1771
2021-09-28 1:00:41,9782.6,3.62,-89.69,-23904.02,1772
2021-09-28 1:00:42,9755.4,3.62,-89.42,-23867.89,1773
2021-09-28 1:00:43,9727,3.62,-89.13,-23830.08,1774
2021-09-28 1:00:44,9698,3.61,-88.83,-23791.38,1775
2021-09-28 1:00:45,9672.6,3.62,-88.57,-23757.4,1776
2021-09-28 1:00:46,9644.3,3.62,-88.28,-23719.46,1777
2021-09-28 1:00:47,9612,3.62,-87.95,-23676.06,1778
2021-09-28 1:00:48,9586.7,3.62,-87.69,-23641.97,1779
2021-09-28 1:00:49,9557.2,3.62,-87.39,-23602.13,1780
2021-09-28 1:00:50,9529.3,3.62,-87.1,-23564.37,1781
2021-09-28 1:00:51,9500.9,3.62,-86.81,-23525.83,1782
2021-09-28 1:00:52,9472.1,3.62,-86.52,-23486.65,1783
2021-09-28 1:00:53,9443.8,3.62,-86.23,-23448.06,1784
2021-09-28 1:00:54,9419.5,3.62,-85.98,-23414.86,1785
2021-09-28 1:00:55,9388,3.62,-85.66,-23371.7,1786
2021-09-28 1:00:56,9357.2,3.62,-85.34,-23329.39,1787
2021-09-28 1:00:57,9331.3,3.62,-85.08,-23293.73,1788
2021-09-28 1:00:58,9301.6,3.62,-84.77,-23252.73,1789
2021-09-28 1:00:59,9276.4,3.62,-84.52,-23217.87,1790
2021-09-28 1:01:00,9248.1,3.62,-84.23,-23178.62,1791
2021-09-28 1:01:01,9221.9,3.62,-83.96,-23142.2,1792
2021-09-28 1:01:02,9193.9,3.62,-83.67,-23103.18,1793
2021-09-28 1:01:03,9164.3,3.62,-83.37,-23061.83,1794
2021-09-28 1:01:04,9135,3.62,-83.07,-23020.8,1795
2021-09-28 1:01:05,9109.7,3.62,-82.81,-22985.26,1796
2021-09-28 1:01:06,9083.1,3.62,-82.54,-22947.84,1797
2021-09-28 1:01:07,9050.9,3.62,-82.21,-22902.4,1798
2021-09-28 1:01:08,9022.8,3.62,-81.92,-22862.65,1799
2021-09-28 1:01:09,9002.3,3.62,-81.71,-22833.58,1800
2021-09-28 1:01:11,8970.4,3.62,-81.39,-22788.24,1801
2021-09-28 1:01:12,8938.9,3.62,-81.06,-22743.34,1802
2021-09-28 1:01:13,8914.5,3.62,-80.82,-22708.48,1803
2021-09-28 1:01:14,8886.4,3.62,-80.53,-22668.23,1804
2021-09-28 1:01:15,8856.4,3.62,-80.22,-22625.15,1805
2021-09-28 1:01:16,8828.2,3.62,-79.93,-22584.54,1806
2021-09-28 1:01:17,8804,3.62,-79.69,-22549.61,1807
2021-09-28 1:01:18,8772.1,3.63,-79.36,-22503.45,1808
2021-09-28 1:01:19,8747.9,3.62,-79.11,-22468.34,1809
2021-09-28 1:01:20,8720.2,3.63,-78.83,-22428.05,1810
2021-09-28 1:01:21,8693.5,3.64,-78.55,-22389.11,1811
2021-09-28 1:01:22,8664.2,3.63,-78.26,-22346.28,1812
2021-09-28 1:01:23,8639.9,3.64,-78.01,-22310.68,1813
2021-09-28 1:01:24,8612.8,3.64,-77.73,-22270.86,1814
2021-09-28 1:01:25,8586.3,3.64,-77.46,-22231.83,1815
2021-09-28 1:01:26,8564.2,3.64,-77.23,-22199.21,1816
2021-09-28 1:01:27,8534.7,3.64,-76.93,-22155.56,1817
2021-09-28 1:01:28,8506.3,3.64,-76.64,-22113.42,1818
2021-09-28 1:01:29,8482.5,3.64,-76.4,-22078.02,1819
2021-09-28 1:01:30,8450.1,3.65,-76.07,-22029.69,1820
2021-09-28 1:01:31,8421.8,3.65,-75.78,-21987.36,1821
2021-09-28 1:01:32,8396.8,3.65,-75.52,-21949.87,1822
2021-09-28 1:01:33,8365.5,3.65,-75.2,-21902.8,1823
2021-09-28 1:01:34,8342.1,3.65,-74.96,-21867.52,1824
2021-09-28 1:01:35,8313.8,3.65,-74.67,-21824.74,1825
2021-09-28 1:01:36,8287,3.65,-74.4,-21784.12,1826
2021-09-28 1:01:37,8256.7,3.66,-74.09,-21738.07,1827
2021-09-28 1:01:38,8226.7,3.66,-73.78,-21692.34,1828
2021-09-28 1:01:39,8203.1,3.66,-73.54,-21656.27,1829
2021-09-28 1:01:40,8172.6,3.66,-73.23,-21609.53,1830
2021-09-28 1:01:41,8144.9,3.66,-72.94,-21566.96,1831
2021-09-28 1:01:42,8117.2,3.66,-72.66,-21524.27,1832
2021-09-28 1:01:43,8086.8,3.67,-72.35,-21477.29,1833
2021-09-28 1:01:44,8053.2,3.66,-72.01,-21425.19,1834
2021-09-28 1:01:45,8025.4,3.67,-71.72,-21381.95,1835
2021-09-28 1:01:46,7999.6,3.67,-71.46,-21341.71,1836
2021-09-28 1:01:47,7964.4,3.67,-71.1,-21286.65,1837
2021-09-28 1:01:48,7937.7,3.67,-70.82,-21244.75,1838
2021-09-28 1:01:49,7906.2,3.68,-70.5,-21195.17,1839
2021-09-28 1:01:50,7878.8,3.68,-70.22,-21151.91,1840
2021-09-28 1:01:51,7852.8,3.68,-69.96,-21110.75,1841
2021-09-28 1:01:52,7818.5,3.68,-69.61,-21056.28,1842
2021-09-28 1:01:53,7789.1,3.68,-69.3,-21009.44,1843
2021-09-28 1:01:54,7759.6,3.68,-69,-20962.3,1844
2021-09-28 1:01:55,7736.5,3.68,-68.77,-20925.28,1845
2021-09-28 1:01:56,7704.2,3.68,-68.44,-20873.37,1846
2021-09-28 1:01:57,7675.9,3.68,-68.15,-20827.74,1847
2021-09-28 1:01:58,7646.7,3.69,-67.85,-20780.51,1848
2021-09-28 1:01:59,7621.1,3.69,-67.59,-20739,1849
2021-09-28 1:02:00,7593.9,3.69,-67.31,-20694.76,1850
2021-09-28 1:02:01,7565.7,3.69,-67.02,-20648.76,1851
2021-09-28 1:02:02,7542.2,3.69,-66.78,-20610.32,1852
2021-09-28 1:02:03,7518.9,3.69,-66.54,-20572.1,1853
2021-09-28 1:02:04,7489.9,3.69,-66.24,-20524.42,1854
2021-09-28 1:02:05,7462.5,3.7,-65.96,-20479.21,1855
2021-09-28 1:02:06,7442.6,3.7,-65.76,-20446.31,1856
2021-09-28 1:02:07,7421.9,3.7,-65.55,-20412,1857
2021-09-28 1:02:08,7403.6,3.7,-65.36,-20381.61,1858
2021-09-28 1:02:09,7383.3,3.7,-65.15,-20347.81,1859
2021-09-28 1:02:10,7363.5,3.7,-64.95,-20314.79,1860
2021-09-28 1:02:11,7350.6,3.7,-64.82,-20293.23,1861
2021-09-28 1:02:12,7343.4,3.71,-64.75,-20281.19,1862
2021-09-28 1:02:13,7332.4,3.71,-64.63,-20262.76,1863
2021-09-28 1:02:14,7309.9,3.71,-64.4,-20225.01,1864
2021-09-28 1:02:15,7287.3,3.71,-64.17,-20187,1865
2021-09-28 1:02:16,7269.1,3.71,-63.99,-20156.32,1866
2021-09-28 1:02:17,7240.8,3.72,-63.7,-20108.49,1867
2021-09-28 1:02:18,7205.9,3.72,-63.34,-20049.29,1868
2021-09-28 1:02:19,7180.7,3.72,-63.08,-20006.41,1869
2021-09-28 1:02:20,7149.3,3.72,-62.76,-19952.79,1870
2021-09-28 1:02:22,7114.5,3.72,-62.41,-19893.16,1871
2021-09-28 1:02:23,7085.1,3.72,-62.1,-19842.59,1872
2021-09-28 1:02:24,7059.9,3.72,-61.85,-19799.12,1873
2021-09-28 1:02:25,7025.5,3.72,-61.49,-19739.56,1874
2021-09-28 1:02:26,7002.1,3.72,-61.26,-19698.92,1875
2021-09-28 1:02:27,6974.2,3.73,-60.97,-19650.31,1876
2021-09-28 1:02:28,6947.5,3.73,-60.7,-19603.64,1877
2021-09-28 1:02:29,6919.4,3.74,-60.41,-19554.37,1878
2021-09-28 1:02:30,6897.5,3.74,-60.19,-19515.86,1879
2021-09-28 1:02:31,6864.2,3.75,-59.85,-19457.11,1880
2021-09-28 1:02:32,6828.1,3.75,-59.48,-19393.17,1881
2021-09-28 1:02:33,6799.2,3.75,-59.18,-19341.78,1882
2021-09-28 1:02:34,6768.2,3.76,-58.86,-19286.45,1883
2021-09-28 1:02:35,6733.4,3.76,-58.51,-19224.09,1884
2021-09-28 1:02:36,6709.5,3.77,-58.26,-19181.13,1885
2021-09-28 1:02:37,6679.2,3.77,-57.95,-19126.47,1886
2021-09-28 1:02:38,6647.9,3.77,-57.63,-19069.79,1887
2021-09-28 1:02:39,6622.8,3.77,-57.38,-19024.2,1888
2021-09-28 1:02:40,6595.4,3.78,-57.1,-18974.26,1889
2021-09-28 1:02:41,6564.3,3.78,-56.78,-18917.37,1890
2021-09-28 1:02:42,6533.9,3.78,-56.47,-18861.54,1891
2021-09-28 1:02:43,6507.7,3.79,-56.2,-18813.27,1892
2021-09-28 1:02:44,6476.4,3.79,-55.88,-18755.39,1893
2021-09-28 1:02:45,6446.3,3.8,-55.57,-18699.51,1894
2021-09-28 1:02:46,6418.4,3.8,-55.29,-18647.54,1895
2021-09-28 1:02:47,6386.2,3.8,-54.96,-18587.31,1896
2021-09-28 1:02:48,6356.5,3.81,-54.65,-18531.54,1897
2021-09-28 1:02:49,6328.7,3.81,-54.37,-18479.16,1898
2021-09-28 1:02:50,6295.2,3.82,-54.03,-18415.78,1899
2021-09-28 1:02:51,6261.1,3.82,-53.68,-18350.98,1900
2021-09-28 1:02:52,6229.8,3.82,-53.36,-18291.26,1901
2021-09-28 1:02:53,6195.5,3.83,-53.01,-18225.53,1902
2021-09-28 1:02:54,6161.5,3.85,-52.66,-18160.08,1903
2021-09-28 1:02:55,6133.8,3.86,-52.37,-18106.55,1904
2021-09-28 1:02:56,6103.4,3.86,-52.06,-18047.57,1905
2021-09-28 1:02:57,6071.1,3.87,-51.73,-17984.64,1906
2021-09-28 1:02:58,6043.6,3.88,-51.45,-17930.85,1907
2021-09-28 1:02:59,6015.7,3.88,-51.17,-17876.07,1908
2021-09-28 1:03:00,5985.2,3.89,-50.85,-17815.96,1909
2021-09-28 1:03:01,5957.5,3.9,-50.57,-17761.15,1910
2021-09-28 1:03:02,5934,3.91,-50.33,-17714.48,1911
2021-09-28 1:03:03,5900.8,3.91,-49.99,-17648.31,1912
2021-09-28 1:03:04,5875.7,3.92,-49.73,-17598.08,1913
2021-09-28 1:03:05,5849.8,3.93,-49.47,-17546.05,1914
2021-09-28 1:03:06,5821.6,3.93,-49.18,-17489.21,1915
2021-09-28 1:03:07,5795.2,3.95,-48.91,-17435.78,1916
2021-09-28 1:03:08,5771.6,3.96,-48.67,-17387.86,1917
2021-09-28 1:03:09,5741,3.96,-48.36,-17325.49,1918
2021-09-28 1:03:10,5723.2,3.97,-48.18,-17289.08,1919
2021-09-28 1:03:11,5691.2,3.98,-47.85,-17223.39,1920
2021-09-28 1:03:12,5663.8,3.99,-47.57,-17166.91,1921
2021-09-28 1:03:13,5641.1,4,-47.34,-17119.96,1922
2021-09-28 1:03:14,5614.7,4,-47.07,-17065.15,1923
2021-09-28 1:03:15,5585.8,4,-46.77,-17004.91,1924
2021-09-28 1:03:16,5560.2,4.01,-46.51,-16951.35,1925
2021-09-28 1:03:17,5530.1,4.02,-46.2,-16888.1,1926
2021-09-28 1:03:18,5504.8,4.03,-45.94,-16834.73,1927
2021-09-28 1:03:19,5479.3,4.03,-45.68,-16780.73,1928
2021-09-28 1:03:20,5445.3,4.04,-45.33,-16708.42,1929
2021-09-28 1:03:21,5414.6,4.06,-45.02,-16642.81,1930
