Timestamp,Pressure(mbar),Temperature(deg C),Depth(m),Altitude( m above mean sea level),Sec
2021-07-10 13:22:31,10051.8,3.65,-92.45,-24257.29,1058
2021-07-10 13:22:32,10034.5,3.65,-92.27,-24234.81,1059
2021-07-10 13:22:33,10026.4,3.65,-92.19,-24224.28,1060
2021-07-10 13:22:34,10005.3,3.65,-91.97,-24196.81,1061
2021-07-10 13:22:35,9986.8,3.65,-91.78,-24172.7,1062
2021-07-10 13:22:36,9967,3.65,-91.58,-24146.84,1063
2021-07-10 13:22:37,9954.5,3.64,-91.45,-24130.49,1064
2021-07-10 13:22:38,9936.4,3.65,-91.27,-24106.8,1065
2021-07-10 13:22:40,9918.2,3.64,-91.08,-24082.94,1066
2021-07-10 13:22:41,9897.5,3.65,-90.87,-24055.75,1067
2021-07-10 13:22:42,9878.4,3.65,-90.67,-24030.63,1068
2021-07-10 13:22:43,9856.3,3.65,-90.45,-24001.51,1069
2021-07-10 13:22:44,9840.9,3.64,-90.29,-23981.19,1070
2021-07-10 13:22:45,9824.2,3.64,-90.12,-23959.12,1071
2021-07-10 13:22:46,9807.8,3.64,-89.95,-23937.43,1072
2021-07-10 13:22:47,9791.1,3.64,-89.78,-23915.3,1073
2021-07-10 13:22:48,9773.7,3.64,-89.6,-23892.21,1074
2021-07-10 13:22:49,9755.2,3.64,-89.41,-23867.63,1075
2021-07-10 13:22:50,9743,3.64,-89.29,-23851.39,1076
2021-07-10 13:22:51,9729.3,3.64,-89.15,-23833.15,1077
2021-07-10 13:22:52,9704.7,3.64,-88.9,-23800.33,1078
2021-07-10 13:22:53,9690.1,3.63,-88.75,-23780.82,1079
2021-07-10 13:22:54,9678.8,3.64,-88.63,-23765.71,1080
2021-07-10 13:22:56,9667.7,3.64,-88.52,-23750.84,1081
2021-07-10 13:22:57,9653.7,3.64,-88.38,-23732.08,1082
2021-07-10 13:22:58,9633.6,3.64,-88.17,-23705.1,1083
2021-07-10 13:22:59,9611.7,3.64,-87.95,-23675.64,1084
2021-07-10 13:23:00,9593.5,3.64,-87.76,-23651.14,1085
2021-07-10 13:23:01,9569.5,3.64,-87.51,-23618.76,1086
2021-07-10 13:23:02,9551.5,3.64,-87.33,-23594.42,1087
2021-07-10 13:23:03,9532,3.64,-87.13,-23568.03,1088
2021-07-10 13:23:04,9524.6,3.64,-87.06,-23557.99,1089
2021-07-10 13:23:05,9501.6,3.63,-86.82,-23526.77,1090
2021-07-10 13:23:06,9482,3.62,-86.62,-23500.13,1091
2021-07-10 13:23:07,9470,3.63,-86.5,-23483.79,1092
2021-07-10 13:23:08,9449.4,3.63,-86.29,-23455.71,1093
2021-07-10 13:23:09,9439.2,3.64,-86.18,-23441.78,1094
2021-07-10 13:23:10,9426.7,3.64,-86.05,-23424.7,1095
2021-07-10 13:23:11,9414.4,3.64,-85.93,-23407.88,1096
2021-07-10 13:23:13,9399.2,3.64,-85.77,-23387.05,1097
2021-07-10 13:23:14,9383.9,3.64,-85.62,-23366.08,1098
2021-07-10 13:23:15,9371.2,3.64,-85.49,-23348.64,1099
2021-07-10 13:23:16,9358.2,3.64,-85.35,-23330.77,1100
2021-07-10 13:23:17,9339.1,3.64,-85.16,-23304.48,1101
2021-07-10 13:23:18,9313.8,3.64,-84.9,-23269.59,1102
2021-07-10 13:23:19,9297.3,3.63,-84.73,-23246.79,1103
2021-07-10 13:23:20,9272.7,3.64,-84.48,-23212.74,1104
2021-07-10 13:23:21,9251.8,3.63,-84.27,-23183.76,1105
2021-07-10 13:23:22,9233.3,3.62,-84.08,-23158.06,1106
2021-07-10 13:23:23,9221.4,3.62,-83.95,-23141.5,1107
2021-07-10 13:23:24,9204.7,3.64,-83.78,-23118.24,1108
2021-07-10 13:23:25,9183.6,3.63,-83.57,-23088.8,1109
2021-07-10 13:23:26,9169,3.64,-83.42,-23068.4,1110
2021-07-10 13:23:27,9149.5,3.64,-83.22,-23041.12,1111
2021-07-10 13:23:29,9139.5,3.64,-83.12,-23027.1,1112
2021-07-10 13:23:30,9129,3.63,-83.01,-23012.37,1113
2021-07-10 13:23:31,9115.1,3.64,-82.87,-22992.86,1114
2021-07-10 13:23:32,9086.4,3.64,-82.57,-22952.49,1115
2021-07-10 13:23:33,9068.2,3.64,-82.39,-22926.83,1116
2021-07-10 13:23:34,9060.2,3.64,-82.31,-22915.54,1117
2021-07-10 13:23:35,9049.8,3.65,-82.2,-22900.84,1118
2021-07-10 13:23:36,9037,3.64,-82.07,-22882.75,1119
2021-07-10 13:23:37,9021.4,3.65,-81.91,-22860.66,1120
2021-07-10 13:23:38,9002.6,3.65,-81.72,-22834,1121
2021-07-10 13:23:39,8988,3.65,-81.57,-22813.27,1122
2021-07-10 13:23:40,8982.5,3.65,-81.51,-22805.46,1123
2021-07-10 13:23:41,8965.9,3.65,-81.34,-22781.83,1124
2021-07-10 13:23:42,8954.2,3.65,-81.22,-22765.17,1125
2021-07-10 13:23:43,8940.9,3.66,-81.09,-22746.2,1126
2021-07-10 13:23:44,8930.2,3.66,-80.98,-22730.92,1127
2021-07-10 13:23:46,8914.7,3.66,-80.82,-22708.76,1128
2021-07-10 13:23:47,8905.7,3.66,-80.73,-22695.89,1129
2021-07-10 13:23:48,8891.9,3.66,-80.58,-22676.12,1130
2021-07-10 13:23:49,8881.6,3.66,-80.48,-22661.35,1131
2021-07-10 13:23:50,8869.2,3.66,-80.35,-22643.54,1132
2021-07-10 13:23:51,8848.6,3.66,-80.14,-22613.93,1133
2021-07-10 13:23:52,8843.4,3.66,-80.09,-22606.44,1134
2021-07-10 13:23:53,8826.3,3.66,-79.91,-22581.8,1135
2021-07-10 13:23:54,8808.9,3.66,-79.74,-22556.69,1136
2021-07-10 13:23:55,8789.9,3.66,-79.54,-22529.22,1137
2021-07-10 13:23:56,8781.6,3.66,-79.46,-22517.21,1138
2021-07-10 13:23:57,8772.9,3.66,-79.37,-22504.61,1139
2021-07-10 13:23:58,8753.9,3.66,-79.17,-22477.05,1140
2021-07-10 13:23:59,8741,3.66,-79.04,-22458.31,1141
2021-07-10 13:24:00,8726.9,3.66,-78.9,-22437.8,1142
2021-07-10 13:24:01,8719.5,3.67,-78.82,-22427.03,1143
2021-07-10 13:24:03,8703.1,3.67,-78.65,-22403.13,1144
2021-07-10 13:24:04,8689.2,3.66,-78.51,-22382.84,1145
2021-07-10 13:24:05,8673.6,3.66,-78.35,-22360.04,1146
2021-07-10 13:24:06,8663.6,3.66,-78.25,-22345.4,1147
2021-07-10 13:24:07,8650.2,3.66,-78.11,-22325.78,1148
2021-07-10 13:24:08,8635.5,3.66,-77.96,-22304.22,1149
2021-07-10 13:24:09,8620.8,3.66,-77.81,-22282.63,1150
2021-07-10 13:24:10,8600.1,3.66,-77.6,-22252.17,1151
2021-07-10 13:24:11,8577.6,3.66,-77.37,-22219,1152
2021-07-10 13:24:12,8555.7,3.67,-77.15,-22186.65,1153
2021-07-10 13:24:13,8548.5,3.66,-77.07,-22176,1154
2021-07-10 13:24:14,8530.4,3.66,-76.89,-22149.19,1155
2021-07-10 13:24:15,8513.1,3.67,-76.71,-22123.53,1156
2021-07-10 13:24:16,8493.8,3.66,-76.51,-22094.84,1157
2021-07-10 13:24:17,8470.6,3.66,-76.28,-22060.28,1158
2021-07-10 13:24:19,8466,3.66,-76.23,-22053.43,1159
2021-07-10 13:24:20,8447,3.66,-76.03,-22025.05,1160
2021-07-10 13:24:21,8432.3,3.67,-75.88,-22003.08,1161
2021-07-10 13:24:22,8410.2,3.67,-75.66,-21969.97,1162
2021-07-10 13:24:23,8399.7,3.66,-75.55,-21954.22,1163
2021-07-10 13:24:24,8387,3.66,-75.42,-21935.14,1164
2021-07-10 13:24:25,8374.4,3.66,-75.29,-21916.2,1165
2021-07-10 13:24:26,8358.7,3.66,-75.13,-21892.55,1166
2021-07-10 13:24:27,8344.6,3.67,-74.99,-21871.29,1167
2021-07-10 13:24:28,8331.6,3.66,-74.85,-21851.66,1168
2021-07-10 13:24:29,8300.3,3.67,-74.53,-21804.29,1169
2021-07-10 13:24:30,8292,3.66,-74.45,-21791.71,1170
2021-07-10 13:24:31,8277.3,3.66,-74.3,-21769.39,1171
2021-07-10 13:24:32,8271.1,3.66,-74.23,-21759.97,1172
2021-07-10 13:24:33,8244.8,3.66,-73.97,-21719.95,1173
2021-07-10 13:24:34,8230.5,3.66,-73.82,-21698.14,1174
2021-07-10 13:24:36,8219.8,3.66,-73.71,-21681.8,1175
2021-07-10 13:24:37,8200.8,3.66,-73.52,-21652.75,1176
2021-07-10 13:24:38,8187.1,3.66,-73.38,-21631.77,1177
2021-07-10 13:24:39,8175.9,3.67,-73.26,-21614.59,1178
2021-07-10 13:24:40,8167.9,3.66,-73.18,-21602.32,1179
2021-07-10 13:24:41,8157.4,3.67,-73.07,-21586.19,1180
2021-07-10 13:24:42,8134.7,3.66,-72.84,-21551.25,1181
2021-07-10 13:24:43,8116,3.66,-72.65,-21522.42,1182
2021-07-10 13:24:44,8100.2,3.66,-72.49,-21498.01,1183
2021-07-10 13:24:45,8085.9,3.67,-72.34,-21475.9,1184
2021-07-10 13:24:46,8062.3,3.67,-72.1,-21439.31,1185
2021-07-10 13:24:47,8051.7,3.66,-71.99,-21422.86,1186
2021-07-10 13:24:48,8041.7,3.66,-71.89,-21407.32,1187
2021-07-10 13:24:49,8025.4,3.66,-71.72,-21381.95,1188
2021-07-10 13:24:50,8006.8,3.66,-71.53,-21352.96,1189
2021-07-10 13:24:52,7983.6,3.66,-71.29,-21316.71,1190
2021-07-10 13:24:53,7973,3.66,-71.19,-21300.12,1191
2021-07-10 13:24:54,7962.5,3.67,-71.08,-21283.67,1192
2021-07-10 13:24:55,7953.3,3.67,-70.98,-21269.24,1193
2021-07-10 13:24:56,7937.5,3.67,-70.82,-21244.43,1194
2021-07-10 13:24:57,7920,3.67,-70.64,-21216.91,1195
2021-07-10 13:24:58,7902.1,3.67,-70.46,-21188.7,1196
2021-07-10 13:24:59,7882.2,3.67,-70.26,-21157.29,1197
2021-07-10 13:25:00,7873.2,3.67,-70.17,-21143.05,1198
2021-07-10 13:25:01,7853.3,3.67,-69.96,-21111.54,1199
2021-07-10 13:25:02,7832.5,3.67,-69.75,-21078.54,1200
2021-07-10 13:25:03,7814.8,3.67,-69.57,-21050.39,1201
2021-07-10 13:25:04,7802.9,3.68,-69.45,-21031.45,1202
2021-07-10 13:25:05,7788.3,3.68,-69.3,-21008.17,1203
2021-07-10 13:25:06,7771.8,3.68,-69.13,-20981.81,1204
2021-07-10 13:25:07,7759.8,3.68,-69.01,-20962.61,1205
2021-07-10 13:25:09,7744.4,3.68,-68.85,-20937.95,1206
2021-07-10 13:25:10,7732.2,3.68,-68.72,-20918.38,1207
2021-07-10 13:25:11,7722.1,3.69,-68.62,-20902.16,1208
2021-07-10 13:25:12,7703.5,3.69,-68.43,-20872.24,1209
2021-07-10 13:25:13,7691.9,3.69,-68.31,-20853.55,1210
2021-07-10 13:25:14,7679.4,3.69,-68.18,-20833.39,1211
2021-07-10 13:25:15,7660.9,3.69,-67.99,-20803.5,1212
2021-07-10 13:25:16,7649.5,3.69,-67.88,-20785.05,1213
2021-07-10 13:25:17,7628.8,3.69,-67.67,-20751.5,1214
2021-07-10 13:25:18,7605.8,3.69,-67.43,-20714.13,1215
2021-07-10 13:25:19,7592.5,3.69,-67.29,-20692.48,1216
2021-07-10 13:25:20,7580.3,3.69,-67.17,-20672.6,1217
2021-07-10 13:25:21,7563.2,3.69,-66.99,-20644.68,1218
2021-07-10 13:25:22,7539.5,3.69,-66.75,-20605.89,1219
2021-07-10 13:25:23,7530,3.7,-66.65,-20590.32,1220
2021-07-10 13:25:24,7512.6,3.7,-66.48,-20561.76,1221
2021-07-10 13:25:26,7501.9,3.7,-66.37,-20544.17,1222
2021-07-10 13:25:27,7489,3.71,-66.24,-20522.94,1223
2021-07-10 13:25:28,7473,3.7,-66.07,-20496.55,1224
2021-07-10 13:25:29,7451.8,3.71,-65.86,-20461.53,1225
2021-07-10 13:25:30,7432.8,3.7,-65.66,-20430.08,1226
2021-07-10 13:25:31,7415.2,3.71,-65.48,-20400.88,1227
2021-07-10 13:25:32,7397.1,3.71,-65.3,-20370.79,1228
2021-07-10 13:25:33,7380.9,3.71,-65.13,-20343.81,1229
2021-07-10 13:25:34,7362.2,3.71,-64.94,-20312.62,1230
2021-07-10 13:25:35,7344.5,3.71,-64.76,-20283.02,1231
2021-07-10 13:25:36,7326.1,3.71,-64.57,-20252.21,1232
2021-07-10 13:25:37,7311.3,3.71,-64.42,-20227.36,1233
2021-07-10 13:25:38,7298.6,3.71,-64.29,-20206.02,1234
2021-07-10 13:25:39,7290.5,3.72,-64.21,-20192.39,1235
2021-07-10 13:25:40,7279.5,3.72,-64.09,-20173.86,1236
2021-07-10 13:25:42,7268.3,3.72,-63.98,-20154.97,1237
2021-07-10 13:25:43,7241.7,3.72,-63.71,-20110.01,1238
2021-07-10 13:25:44,7232.6,3.72,-63.61,-20094.6,1239
2021-07-10 13:25:45,7218.5,3.73,-63.47,-20070.69,1240
2021-07-10 13:25:46,7208.8,3.73,-63.37,-20054.22,1241
2021-07-10 13:25:47,7195.8,3.74,-63.24,-20032.12,1242
2021-07-10 13:25:48,7176.4,3.74,-63.04,-19999.07,1243
2021-07-10 13:25:49,7169.8,3.75,-62.97,-19987.82,1244
2021-07-10 13:25:50,7154.2,3.75,-62.81,-19961.17,1245
2021-07-10 13:25:51,7142.9,3.75,-62.7,-19941.85,1246
2021-07-10 13:25:52,7125.6,3.75,-62.52,-19912.21,1247
2021-07-10 13:25:53,7102,3.76,-62.28,-19871.68,1248
2021-07-10 13:25:54,7096.8,3.76,-62.22,-19862.74,1249
2021-07-10 13:25:55,7084.4,3.76,-62.1,-19841.39,1250
2021-07-10 13:25:56,7076.5,3.76,-62.02,-19827.77,1251
2021-07-10 13:25:57,7054.3,3.76,-61.79,-19789.44,1252
2021-07-10 13:25:59,7036.9,3.76,-61.61,-19759.32,1253
2021-07-10 13:26:00,7024.9,3.76,-61.49,-19738.51,1254
2021-07-10 13:26:01,7004.7,3.77,-61.28,-19703.44,1255
2021-07-10 13:26:02,6992.6,3.76,-61.16,-19682.38,1256
2021-07-10 13:26:03,6974.4,3.77,-60.97,-19650.65,1257
2021-07-10 13:26:04,6954.8,3.77,-60.77,-19616.41,1258
2021-07-10 13:26:05,6931,3.77,-60.53,-19574.73,1259
2021-07-10 13:26:06,6908.1,3.77,-60.29,-19534.51,1260
2021-07-10 13:26:07,6895.8,3.77,-60.17,-19512.87,1261
2021-07-10 13:26:08,6880.7,3.77,-60.01,-19486.25,1262
2021-07-10 13:26:09,6871.2,3.77,-59.92,-19469.49,1263
2021-07-10 13:26:10,6855.5,3.78,-59.76,-19441.73,1264
2021-07-10 13:26:11,6836.8,3.78,-59.56,-19408.6,1265
2021-07-10 13:26:12,6811.9,3.78,-59.31,-19364.38,1266
2021-07-10 13:26:13,6800.8,3.78,-59.2,-19344.62,1267
2021-07-10 13:26:15,6778.1,3.78,-58.96,-19304.14,1268
2021-07-10 13:26:16,6761.1,3.78,-58.79,-19273.76,1269
2021-07-10 13:26:17,6743.5,3.79,-58.61,-19242.22,1270
2021-07-10 13:26:18,6734.3,3.79,-58.52,-19225.72,1271
2021-07-10 13:26:19,6716.9,3.79,-58.34,-19194.45,1272
2021-07-10 13:26:20,6700.1,3.79,-58.17,-19164.19,1273
2021-07-10 13:26:21,6680.6,3.79,-57.97,-19129,1274
2021-07-10 13:26:22,6662.1,3.79,-57.78,-19095.54,1275
2021-07-10 13:26:23,6657.6,3.79,-57.73,-19087.39,1276
2021-07-10 13:26:24,6641.3,3.79,-57.57,-19057.82,1277
2021-07-10 13:26:25,6632.1,3.8,-57.47,-19041.11,1278
2021-07-10 13:26:26,6610.7,3.8,-57.25,-19002.16,1279
2021-07-10 13:26:27,6604.1,3.8,-57.18,-18990.13,1280
2021-07-10 13:26:28,6585,3.8,-56.99,-18955.25,1281
2021-07-10 13:26:29,6561.1,3.8,-56.75,-18911.5,1282
2021-07-10 13:26:30,6536.8,3.8,-56.5,-18866.88,1283
2021-07-10 13:26:32,6526.2,3.8,-56.39,-18847.38,1284
2021-07-10 13:26:33,6509.6,3.8,-56.22,-18816.77,1285
2021-07-10 13:26:34,6498.6,3.8,-56.11,-18796.47,1286
2021-07-10 13:26:35,6483.2,3.8,-55.95,-18767.98,1287
2021-07-10 13:26:36,6461.6,3.81,-55.73,-18727.94,1288
2021-07-10 13:26:37,6440.6,3.81,-55.51,-18688.91,1289
2021-07-10 13:26:38,6420.5,3.81,-55.31,-18651.45,1290
2021-07-10 13:26:39,6403.1,3.81,-55.13,-18618.94,1291
2021-07-10 13:26:40,6385.7,3.81,-54.95,-18586.38,1292
2021-07-10 13:26:41,6369.8,3.82,-54.79,-18556.54,1293
2021-07-10 13:26:42,6342.7,3.82,-54.51,-18505.56,1294
2021-07-10 13:26:43,6319.6,3.82,-54.28,-18461.97,1295
2021-07-10 13:26:44,6312.3,3.83,-54.2,-18448.16,1296
2021-07-10 13:26:45,6288.6,3.83,-53.96,-18403.26,1297
2021-07-10 13:26:46,6271.7,3.83,-53.79,-18371.15,1298
2021-07-10 13:26:47,6254.4,3.85,-53.61,-18338.22,1299
2021-07-10 13:26:49,6237.7,3.84,-53.44,-18306.36,1300
2021-07-10 13:26:50,6219.5,3.85,-53.25,-18271.55,1301
2021-07-10 13:26:51,6200.6,3.85,-53.06,-18235.32,1302
2021-07-10 13:26:52,6177.8,3.85,-52.82,-18191.5,1303
2021-07-10 13:26:53,6158.5,3.86,-52.63,-18154.29,1304
2021-07-10 13:26:54,6135.2,3.86,-52.39,-18109.26,1305
2021-07-10 13:26:55,6108.8,3.86,-52.12,-18058.06,1306
2021-07-10 13:26:56,6087.3,3.87,-51.9,-18016.24,1307
2021-07-10 13:26:57,6079,3.87,-51.81,-18000.06,1308
2021-07-10 13:26:58,6069.5,3.88,-51.72,-17981.52,1309
2021-07-10 13:26:59,6070.9,3.88,-51.73,-17984.25,1310
2021-07-10 13:27:00,6050.1,3.88,-51.52,-17943.59,1311
2021-07-10 13:27:01,6024.2,3.89,-51.25,-17892.79,1312
2021-07-10 13:27:02,6003.5,3.89,-51.04,-17852.06,1313
2021-07-10 13:27:03,5989.8,3.89,-50.9,-17825.04,1314
2021-07-10 13:27:05,5971.9,3.9,-50.72,-17789.67,1315
2021-07-10 13:27:06,5946.7,3.9,-50.46,-17739.73,1316
2021-07-10 13:27:07,5922.9,3.9,-50.22,-17692.39,1317
2021-07-10 13:27:08,5902.1,3.9,-50,-17650.9,1318
2021-07-10 13:27:09,5878.9,3.91,-49.77,-17604.49,1319
2021-07-10 13:27:10,5852.6,3.92,-49.5,-17551.69,1320
2021-07-10 13:27:11,5826.5,3.92,-49.23,-17499.1,1321
2021-07-10 13:27:12,5802.4,3.93,-48.99,-17450.37,1322
2021-07-10 13:27:13,5790,3.94,-48.86,-17425.24,1323
2021-07-10 13:27:14,5770.6,3.95,-48.66,-17385.82,1324
2021-07-10 13:27:15,5746.5,3.96,-48.41,-17336.72,1325
2021-07-10 13:27:16,5723.2,3.97,-48.18,-17289.08,1326
2021-07-10 13:27:17,5716.4,3.97,-48.11,-17275.15,1327
2021-07-10 13:27:18,5694.8,3.98,-47.88,-17230.79,1328
2021-07-10 13:27:19,5672.4,3.98,-47.66,-17184.66,1329
2021-07-10 13:27:20,5651.1,3.98,-47.44,-17140.66,1330
2021-07-10 13:27:22,5639.7,3.99,-47.32,-17117.05,1331
2021-07-10 13:27:23,5621.2,4,-47.13,-17078.66,1332
2021-07-10 13:27:24,5607.3,4.01,-46.99,-17049.75,1333
2021-07-10 13:27:25,5588.3,4.01,-46.8,-17010.13,1334
2021-07-10 13:27:26,5573.1,4.02,-46.64,-16978.36,1335
2021-07-10 13:27:27,5554,4.03,-46.44,-16938.34,1336
2021-07-10 13:27:28,5540.4,4.04,-46.31,-16909.77,1337
2021-07-10 13:27:29,5520.5,4.05,-46.1,-16867.88,1338
2021-07-10 13:27:30,5496.1,4.06,-45.85,-16816.33,1339
2021-07-10 13:27:31,5496,4.07,-45.85,-16816.12,1340
2021-07-10 13:27:32,5480.8,4.08,-45.7,-16783.91,1341
2021-07-10 13:27:33,5465.5,4.09,-45.54,-16751.43,1342
2021-07-10 13:27:34,5441.8,4.1,-45.3,-16700.95,1343
2021-07-10 13:27:35,5418.6,4.1,-45.06,-16651.38,1344
2021-07-10 13:27:36,5404.9,4.11,-44.92,-16622.02,1345
2021-07-10 13:27:38,5382.6,4.12,-44.69,-16574.1,1346
2021-07-10 13:27:39,5360,4.12,-44.46,-16525.38,1347
2021-07-10 13:27:40,5342.8,4.13,-44.28,-16488.19,1348
2021-07-10 13:27:41,5318.9,4.13,-44.04,-16436.34,1349
2021-07-10 13:27:42,5299.1,4.14,-43.84,-16393.25,1350
2021-07-10 13:27:43,5279.3,4.16,-43.64,-16350.03,1351
2021-07-10 13:27:44,5257.9,4.16,-43.42,-16303.16,1352
2021-07-10 13:27:45,5238.8,4.17,-43.22,-16261.2,1353
2021-07-10 13:27:46,5219.2,4.18,-43.02,-16218.02,1354
2021-07-10 13:27:47,5198.1,4.19,-42.8,-16171.38,1355
2021-07-10 13:27:48,5175.5,4.2,-42.57,-16121.26,1356
2021-07-10 13:27:49,5161.5,4.2,-42.43,-16090.12,1357
2021-07-10 13:27:50,5142.7,4.2,-42.24,-16048.2,1358
2021-07-10 13:27:51,5117.4,4.21,-41.98,-15991.58,1359
2021-07-10 13:27:52,5092,4.22,-41.72,-15934.52,1360
2021-07-10 13:27:53,5072.2,4.23,-41.52,-15889.88,1361
2021-07-10 13:27:55,5053.2,4.24,-41.32,-15846.91,1362
2021-07-10 13:27:56,5032.9,4.25,-41.11,-15800.84,1363
2021-07-10 13:27:57,5008.7,4.25,-40.87,-15745.74,1364
2021-07-10 13:27:58,4996.7,4.27,-40.74,-15718.34,1365
2021-07-10 13:27:59,4972.4,4.28,-40.5,-15662.68,1366
2021-07-10 13:28:00,4951.2,4.28,-40.28,-15613.94,1367
2021-07-10 13:28:01,4937,4.3,-40.13,-15581.2,1368
2021-07-10 13:28:02,4915.8,4.3,-39.92,-15532.18,1369
2021-07-10 13:28:03,4891.7,4.31,-39.67,-15476.25,1370
2021-07-10 13:28:04,4865.8,4.31,-39.41,-15415.89,1371
2021-07-10 13:28:05,4846.4,4.32,-39.21,-15370.5,1372
2021-07-10 13:28:06,4827.3,4.33,-39.01,-15325.67,1373
2021-07-10 13:28:07,4808.4,4.33,-38.82,-15281.18,1374
2021-07-10 13:28:08,4784.4,4.35,-38.57,-15224.47,1375
2021-07-10 13:28:09,4758.9,4.35,-38.31,-15163.96,1376
2021-07-10 13:28:10,4735.2,4.37,-38.07,-15107.49,1377
2021-07-10 13:28:12,4710.4,4.38,-37.82,-15048.15,1378
2021-07-10 13:28:13,4689.5,4.38,-37.6,-14997.95,1379
2021-07-10 13:28:14,4671.6,4.39,-37.42,-14954.81,1380
2021-07-10 13:28:15,4657.2,4.4,-37.27,-14920.01,1381
2021-07-10 13:28:16,4636.2,4.41,-37.06,-14869.09,1382
2021-07-10 13:28:17,4619.2,4.42,-36.88,-14827.74,1383
2021-07-10 13:28:18,4595.3,4.43,-36.64,-14769.4,1384
2021-07-10 13:28:19,4569.7,4.44,-36.38,-14706.63,1385
2021-07-10 13:28:20,4555,4.45,-36.23,-14670.46,1386
2021-07-10 13:28:21,4529,4.46,-35.96,-14606.26,1387
2021-07-10 13:28:22,4501.1,4.46,-35.68,-14537.02,1388
2021-07-10 13:28:23,4475.6,4.48,-35.41,-14473.44,1389
2021-07-10 13:28:24,4454.6,4.48,-35.2,-14420.86,1390
2021-07-10 13:28:25,4434.2,4.49,-34.99,-14369.58,1391
2021-07-10 13:28:26,4406.4,4.49,-34.71,-14299.41,1392
2021-07-10 13:28:28,4381.8,4.5,-34.46,-14237,1393
2021-07-10 13:28:29,4360.2,4.51,-34.23,-14181.98,1394
2021-07-10 13:28:30,4335,4.52,-33.98,-14117.51,1395
2021-07-10 13:28:31,4319.1,4.52,-33.81,-14076.67,1396
2021-07-10 13:28:32,4294.3,4.53,-33.56,-14012.73,1397
2021-07-10 13:28:33,4277.4,4.54,-33.39,-13968.99,1398
2021-07-10 13:28:34,4261.7,4.56,-33.23,-13928.22,1399
2021-07-10 13:28:35,4239.2,4.57,-33,-13869.59,1400
2021-07-10 13:28:36,4218.3,4.59,-32.78,-13814.91,1401
2021-07-10 13:28:37,4201.3,4.6,-32.61,-13770.26,1402
2021-07-10 13:28:38,4181.7,4.61,-32.41,-13718.61,1403
2021-07-10 13:28:39,4156.6,4.62,-32.15,-13652.17,1404
2021-07-10 13:28:40,4149.3,4.63,-32.08,-13632.78,1405
2021-07-10 13:28:41,4132.7,4.64,-31.91,-13588.61,1406
2021-07-10 13:28:42,4110.9,4.65,-31.68,-13530.37,1407
2021-07-10 13:28:43,4084.6,4.66,-31.42,-13459.77,1408
2021-07-10 13:28:45,4065.3,4.67,-31.22,-13407.74,1409
2021-07-10 13:28:46,4041.9,4.69,-30.98,-13344.38,1410
2021-07-10 13:28:47,4020.1,4.71,-30.76,-13285.08,1411
2021-07-10 13:28:48,4002.1,4.72,-30.57,-13235.92,1412
2021-07-10 13:28:49,3978.1,4.73,-30.33,-13170.1,1413
2021-07-10 13:28:50,3947.1,4.75,-30.01,-13084.6,1414
2021-07-10 13:28:51,3929.4,4.76,-29.83,-13035.54,1415
2021-07-10 13:28:52,3903,4.77,-29.56,-12962.03,1416
2021-07-10 13:28:53,3883.6,4.78,-29.36,-12907.75,1417
2021-07-10 13:28:54,3859.3,4.81,-29.11,-12839.45,1418
2021-07-10 13:28:55,3855.3,4.82,-29.07,-12828.18,1419
2021-07-10 13:28:56,3842.9,4.83,-28.94,-12793.16,1420
2021-07-10 13:28:57,3828.1,4.84,-28.79,-12751.26,1421
2021-07-10 13:28:58,3811.2,4.85,-28.62,-12703.24,1422
2021-07-10 13:28:59,3790.4,4.87,-28.41,-12643.9,1423
2021-07-10 13:29:01,3778.7,4.88,-28.29,-12610.41,1424
2021-07-10 13:29:02,3754.8,4.89,-28.04,-12541.73,1425
2021-07-10 13:29:03,3747.3,4.9,-27.97,-12520.11,1426
2021-07-10 13:29:04,3741.2,4.91,-27.9,-12502.49,1427
2021-07-10 13:29:05,3712.7,4.92,-27.61,-12419.88,1428
2021-07-10 13:29:06,3686,4.93,-27.34,-12342.03,1429
2021-07-10 13:29:07,3671.9,4.94,-27.19,-12300.73,1430
2021-07-10 13:29:08,3667.2,4.95,-27.15,-12286.94,1431
2021-07-10 13:29:09,3644.4,4.96,-26.91,-12219.81,1432
2021-07-10 13:29:10,3627.5,4.97,-26.74,-12169.84,1433
2021-07-10 13:29:11,3616.4,4.98,-26.63,-12136.92,1434
2021-07-10 13:29:12,3597.7,4.99,-26.44,-12081.26,1435
2021-07-10 13:29:13,3567.4,4.99,-26.13,-11990.58,1436
2021-07-10 13:29:14,3556.5,5,-26.01,-11957.81,1437
2021-07-10 13:29:15,3535.8,5.01,-25.8,-11895.35,1438
2021-07-10 13:29:16,3513.5,5.03,-25.57,-11827.72,1439
2021-07-10 13:29:18,3514.3,5.04,-25.58,-11830.15,1440
2021-07-10 13:29:19,3501,5.05,-25.45,-11789.67,1441
2021-07-10 13:29:20,3484.7,5.06,-25.28,-11739.88,1442
2021-07-10 13:29:21,3459,5.07,-25.02,-11660.99,1443
2021-07-10 13:29:22,3438.9,5.08,-24.81,-11598.96,1444
2021-07-10 13:29:23,3428.7,5.1,-24.71,-11567.36,1445
2021-07-10 13:29:24,3413.5,5.11,-24.55,-11520.14,1446
2021-07-10 13:29:25,3402.3,5.14,-24.44,-11485.24,1447
